Date,Open_Eth,High_Eth,Low_Eth,Close_Eth,Adj Close_Eth,Volume_Eth,Open_sp,High_sp,Low_sp,Close_sp,Adj Close_sp,Volume_SP
2016-12-02,8.45557,8.45557,7.4178,7.75996,7.75996,18579800.0,10828.99023,10867.7002,10821.20996,10838.58008,10838.58008,3779500000.0
2016-12-05,7.410589999999999,7.63886,6.6555,6.8216600000000005,6.8216600000000005,17344500.0,10890.15039,10923.91016,10888.70996,10910.90039,10910.90039,3895230000.0
2016-12-06,6.8046,7.922680000000001,5.97887,7.868930000000001,7.868930000000001,50671200.0,10923.58008,10973.91992,10902.25977,10970.78027,10970.78027,3855320000.0
2016-12-07,7.894830000000001,8.54084,7.32844,8.38148,8.38148,22229600.0,10977.41016,11118.0,10974.2002,11114.61035,11114.61035,4501820000.0
2016-12-08,8.3835,8.86133,8.23051,8.23051,8.23051,16042700.0,11114.32031,11176.62988,11094.79004,11149.95996,11149.95996,4200580000.0
2016-12-09,8.16814,8.67409,8.05433,8.446010000000001,8.446010000000001,12916300.0,11153.09961,11194.23047,11152.67969,11191.79004,11191.79004,3884480000.0
2016-12-12,8.19236,8.60633,8.16508,8.522210000000001,8.522210000000001,9119700.0,11200.19043,11227.29981,11163.2002,11177.28027,11177.28027,4034510000.0
2016-12-13,8.5204,8.53089,8.34572,8.42285,8.42285,4486190.0,11216.83008,11256.07031,11189.42969,11237.16992,11237.16992,3857590000.0
2016-12-14,8.4515,8.51865,8.24887,8.26523,8.26523,7337220.0,11214.03027,11234.0,11087.01953,11098.66992,11098.66992,4406970000.0
2016-12-15,8.235330000000001,8.235330000000001,7.722410000000001,7.828469999999999,7.828469999999999,13184400.0,11087.12988,11170.65039,11086.38965,11131.88965,11131.88965,4168200000.0
2016-12-16,7.859039999999999,7.934769999999999,7.804469999999999,7.858210000000001,7.858210000000001,5178610.0,11152.20996,11162.94043,11109.58984,11125.21973,11125.21973,5920340000.0
2016-12-19,7.86943,7.86943,7.625189999999999,7.64382,7.64382,5894760.0,11127.0,11150.30957,11110.58984,11128.54004,11128.54004,3248370000.0
2016-12-20,7.63368,7.7459,7.5716,7.6600399999999995,7.6600399999999995,6313550.0,11145.29004,11176.67969,11145.29004,11172.19043,11172.19043,3298780000.0
2016-12-21,7.66366,7.9436,7.66286,7.9144,7.9144,9393550.0,11170.41016,11174.40039,11142.57031,11142.57031,11142.57031,2852230000.0
2016-12-22,7.899039999999999,7.9058600000000006,7.501710000000001,7.585,7.585,16376700.0,11127.78027,11127.78027,11100.92969,11114.13965,11114.13965,2876320000.0
2016-12-23,7.57695,7.691739999999999,7.16114,7.16615,7.16615,19613100.0,11111.5,11128.86035,11110.04981,11128.79981,11128.79981,2020550000.0
2016-12-27,7.27637,7.32258,7.09047,7.17082,7.17082,8778610.0,11601.29004,11688.4502,11144.12012,11146.40039,11146.40039,1987080000.0
2016-12-28,7.14895,7.624060000000001,7.08225,7.520110000000001,7.520110000000001,17453300.0,11148.32031,11149.79004,11057.15039,11058.87988,11058.87988,2392360000.0
2016-12-29,7.53913,8.52741,7.53913,8.28416,8.28416,27543800.0,11071.11035,11092.48047,11057.66992,11074.33008,11074.33008,2336370000.0
2016-12-30,8.28988,8.46609,8.054680000000001,8.159980000000001,8.159980000000001,13909900.0,11094.80957,11104.08984,11034.04981,11056.90039,11056.90039,2670900000.0
2017-01-03,8.37458,9.9968,8.317169999999999,9.72525,9.72525,33625200.0,11138.84961,11176.91016,11094.29004,11154.34961,11154.34961,3770530000.0
2017-01-04,9.70929,11.2764,9.55981,11.2516,11.2516,41051200.0,11186.78027,11252.62988,11186.78027,11246.54004,11246.54004,3764890000.0
2017-01-05,11.2868,11.8909,9.40268,10.2544,10.2544,41557400.0,11243.12012,11264.16992,11209.62988,11247.69043,11247.69043,3761820000.0
2017-01-06,10.2858,10.6292,9.627289999999999,10.2547,10.2547,29471800.0,11235.44043,11260.83984,11205.29981,11237.62012,11237.62012,3339890000.0
2017-01-09,10.3138,10.7838,10.1366,10.3256,10.3256,25718300.0,11209.70996,11209.70996,11169.75977,11169.79004,11169.79004,3217610000.0
2017-01-10,10.3695,10.6898,10.2898,10.5496,10.5496,10879700.0,11181.74023,11229.50977,11171.58008,11183.33008,11183.33008,3638790000.0
2017-01-11,10.5415,10.6639,9.4568,9.71776,9.71776,26823500.0,11181.92969,11226.79981,11154.00977,11226.78027,11226.78027,3620410000.0
2017-01-12,9.72139,10.084,9.17558,9.86133,9.86133,30453800.0,11213.90039,11214.58008,11136.19043,11204.15039,11204.15039,3462130000.0
2017-01-13,9.82722,9.853819999999999,9.514380000000001,9.7695,9.7695,25066600.0,11218.04981,11244.32031,11212.08008,11227.16992,11227.16992,3081270000.0
2017-01-17,9.639619999999999,10.6104,9.54462,10.3023,10.3023,18391900.0,11209.71973,11221.90039,11176.5,11196.29004,11196.29004,3584990000.0
2017-01-18,10.2964,10.5168,9.93529,10.2278,10.2278,10788200.0,11187.33008,11203.42969,11166.79004,11196.09961,11196.09961,3315250000.0
2017-01-19,10.2405,10.444,10.1789,10.3972,10.3972,8347550.0,11195.83008,11203.37012,11118.46973,11148.84961,11148.84961,3165970000.0
2017-01-20,10.3868,10.7627,10.3521,10.6006,10.6006,10992800.0,11175.51953,11208.20996,11160.58984,11192.79004,11192.79004,3524970000.0
2017-01-23,10.7099,10.8447,10.669,10.8208,10.8208,7267210.0,11178.42969,11188.58008,11130.04981,11170.62012,11170.62012,3152710000.0
2017-01-24,10.7279,10.7723,10.5713,10.6325,10.6325,8327330.0,11183.55957,11269.63965,11180.78027,11249.28027,11249.28027,3810960000.0
2017-01-25,10.6185,10.6185,10.484,10.5705,10.5705,6751450.0,11297.42969,11343.78027,11294.75977,11339.04981,11339.04981,3846020000.0
2017-01-26,10.5672,10.6677,10.5135,10.5891,10.5891,8465020.0,11335.71973,11344.74023,11303.05957,11313.12012,11313.12012,3610360000.0
2017-01-27,10.5841,10.607,10.4423,10.5373,10.5373,7189170.0,11311.33008,11314.32031,11270.63965,11283.19043,11283.19043,3135890000.0
2017-01-30,10.4938,10.714,10.4665,10.5712,10.5712,8042180.0,11228.36035,11229.25977,11147.11035,11205.24023,11205.24023,3591270000.0
2017-01-31,10.5642,10.7487,10.545,10.7275,10.7275,11648700.0,11195.51953,11225.94043,11166.20996,11222.95996,11222.95996,4087450000.0
2017-02-01,10.7413,10.8472,10.5566,10.7321,10.7321,12852200.0,11244.82031,11259.88965,11171.57031,11207.24023,11207.24023,3916610000.0
2017-02-02,10.7355,10.8881,10.5519,10.8214,10.8214,10172500.0,11196.12988,11225.45996,11181.42969,11215.38965,11215.38965,3807710000.0
2017-02-03,10.8125,11.1145,10.755,11.1145,11.1145,12897800.0,11268.01953,11316.73047,11257.16992,11310.74023,11310.74023,3597970000.0
2017-02-06,11.3539,11.4754,11.3446,11.3894,11.3894,5695440.0,11278.41016,11289.48047,11245.45996,11264.11035,11264.11035,3109050000.0
2017-02-07,11.4253,11.6098,11.415,11.5153,11.5153,7629640.0,11271.75,11285.17969,11229.2002,11243.37988,11243.37988,3448690000.0
2017-02-08,11.5402,11.6304,11.2434,11.4312,11.4312,9688630.0,11222.08008,11254.79004,11196.92969,11251.79981,11251.79981,3609740000.0
2017-02-09,11.4359,11.598,10.6745,11.0322,11.0322,18400300.0,11274.37988,11339.75977,11274.37988,11327.67969,11327.67969,3677940000.0
2017-02-10,11.045,11.3447,10.7812,11.2789,11.2789,11914200.0,11347.92969,11390.88965,11345.78027,11377.71973,11377.71973,3475020000.0
2017-02-13,11.3836,11.3949,11.1741,11.2695,11.2695,7216520.0,11378.11035,11450.63965,11378.11035,11433.92969,11433.92969,3349730000.0
2017-02-14,11.2864,13.3307,11.2864,13.0252,13.0252,42911500.0,11419.11035,11468.87988,11396.50977,11468.87012,11468.87012,3520910000.0
2017-02-15,13.0397,13.0397,12.6371,12.9197,12.9197,18464700.0,11469.09961,11523.92969,11445.41992,11514.40039,11514.40039,3775590000.0
2017-02-16,12.921,12.921,12.5447,12.9037,12.9037,38002600.0,11519.32031,11525.20996,11467.37012,11504.19043,11504.19043,3672370000.0
2017-02-17,12.8985,12.9081,12.6646,12.6765,12.6765,11636500.0,11468.00977,11510.91992,11455.66016,11510.91016,11510.91016,3513060000.0
2017-02-21,12.3422,12.7709,12.2101,12.6684,12.6684,15183300.0,11517.94043,11582.63965,11517.94043,11578.25,11578.25,3579780000.0
2017-02-22,12.6872,12.7625,12.5526,12.5997,12.5997,10360900.0,11544.16992,11567.9502,11530.84961,11550.17969,11550.17969,3468670000.0
2017-02-23,12.5981,13.2078,12.5638,13.1194,13.1194,14522300.0,11586.95996,11590.34961,11525.41016,11556.15039,11556.15039,4015260000.0
2017-02-24,13.1343,13.2323,12.8828,13.0692,13.0692,19574400.0,11556.15039,11556.15039,11486.16992,11541.29004,11541.29004,3831570000.0
2017-02-27,14.5058,15.6752,14.274,15.3965,15.3965,31667000.0,11531.38965,11564.63965,11517.33984,11558.34961,11558.34961,3582610000.0
2017-02-28,15.4507,16.059401,15.1233,15.8172,15.8172,65478900.0,11528.91016,11542.0,11498.91016,11512.38965,11512.38965,4210140000.0
2017-03-01,15.8472,17.371098999999997,15.5589,17.349701,17.349701,44927500.0,11593.20996,11687.07031,11593.20996,11661.21973,11661.21973,4345180000.0
2017-03-02,17.355301,19.353001000000003,16.954,19.030199,19.030199,83627104.0,11633.63965,11633.63965,11569.65039,11575.91016,11575.91016,3821320000.0
2017-03-03,19.042801,20.6674,18.4112,19.459,19.459,95863400.0,11575.91992,11604.51953,11558.82031,11598.37012,11598.37012,3555260000.0
2017-03-06,19.282301,20.102301,19.114798999999998,19.6057,19.6057,32432700.0,11556.62988,11562.58984,11517.59961,11547.79004,11547.79004,3232700000.0
2017-03-07,19.5791,19.6299,18.642599,18.888599,18.888599,37972200.0,11547.79004,11547.79004,11498.92969,11506.32031,11506.32031,3518390000.0
2017-03-08,18.8825,18.8825,16.6513,16.6513,16.6513,44304600.0,11511.83984,11521.23047,11443.03027,11448.20996,11448.20996,3812100000.0
2017-03-09,16.6401,17.872601,16.366501,17.7547,17.7547,31418400.0,11454.58984,11484.01953,11411.83984,11457.63965,11457.63965,3716340000.0
2017-03-10,17.7409,19.6588,17.677298999999998,19.3323,19.3323,87506800.0,11510.94043,11520.66992,11454.08008,11500.75977,11500.75977,3432950000.0
2017-03-13,23.5049,30.6038,23.5049,28.592899,28.592899,255488000.0,11507.19043,11522.44043,11498.09961,11519.44043,11519.44043,3133900000.0
2017-03-14,28.571899,29.932899,27.3153,28.6546,28.6546,101797000.0,11479.03027,11479.03027,11428.73047,11459.29004,11459.29004,3172630000.0
2017-03-15,28.6451,35.055901,28.433201,35.055901,35.055901,170344000.0,11490.32031,11609.86035,11490.32031,11590.30957,11590.30957,3906840000.0
2017-03-16,35.3573,47.1698,35.3573,46.345797999999995,46.345797999999995,454417984.0,11619.05957,11630.92969,11583.42969,11600.24023,11600.24023,3365660000.0
2017-03-17,45.929501,55.1147,38.207001,46.827999,46.827999,497534016.0,11614.90039,11621.57031,11582.46973,11589.00977,11589.00977,5178040000.0
2017-03-20,44.833599,46.228901,42.444697999999995,43.390202,43.390202,154700992.0,11582.71973,11591.33008,11540.4502,11556.92969,11556.92969,3054930000.0
2017-03-21,43.5098,44.262299,42.370701000000004,43.1451,43.1451,91265400.0,11598.55957,11607.23047,11412.87988,11420.42969,11420.42969,4265590000.0
2017-03-22,43.122501,43.5187,39.687801,42.342098,42.342098,113952000.0,11406.59961,11440.87988,11372.29981,11426.69043,11426.69043,3572730000.0
2017-03-23,42.565201,44.754799,41.302502000000004,43.678398,43.678398,100724000.0,11410.46973,11494.04004,11404.16016,11430.88965,11430.88965,3260600000.0
2017-03-24,43.638,54.144798,43.2057,53.107498,53.107498,297046016.0,11440.91016,11468.91992,11381.95996,11418.88965,11418.88965,2975130000.0
2017-03-27,51.312098999999996,52.460899,48.929798,49.666901,49.666901,118978000.0,11341.32031,11427.84961,11324.5,11414.33008,11414.33008,3240230000.0
2017-03-28,49.7104,50.956299,49.1451,50.774899,50.774899,97745296.0,11403.70996,11511.87988,11402.74023,11493.83984,11493.83984,3367780000.0
2017-03-29,50.569302,53.868999,50.5485,53.126098999999996,53.126098999999996,144998000.0,11463.73047,11507.51953,11445.71973,11496.66992,11496.66992,3106940000.0
2017-03-30,53.1245,53.313999,51.866797999999996,52.205799,52.205799,86885696.0,11494.86035,11537.7002,11488.58008,11519.83984,11519.83984,3158420000.0
2017-03-31,51.7537,51.768299,47.380299,50.0373,50.0373,151416000.0,11497.80957,11528.29004,11489.87988,11492.84961,11492.84961,3354110000.0
2017-04-03,48.821201,48.821201,43.409698,44.3564,44.3564,190512992.0,11495.33008,11502.25,11394.33984,11463.91016,11463.91016,3416400000.0
2017-04-04,43.921799,45.739601,41.721802000000004,44.641899,44.641899,157568000.0,11463.78027,11472.04004,11424.16992,11470.54004,11470.54004,3206240000.0
2017-04-05,44.661097999999996,47.843399,44.538101,45.304001,45.304001,119733000.0,11501.62012,11560.82031,11418.86035,11423.36035,11423.36035,3770520000.0
2017-04-06,45.220501,45.641899,40.9011,43.2421,43.2421,147120000.0,11426.58008,11485.37988,11410.4502,11457.29004,11457.29004,3201920000.0
2017-04-07,42.865101,44.037498,41.646,42.162601,42.162601,81474704.0,11444.29981,11483.71973,11428.36035,11445.58008,11445.58008,3053150000.0
2017-04-10,43.277599,44.135899,42.415401,43.4352,43.4352,44061500.0,11454.11035,11496.73047,11435.70996,11464.33984,11464.33984,2785410000.0
2017-04-11,43.5014,44.2528,43.299702,43.4072,43.4072,38303300.0,11456.20996,11474.66992,11393.37988,11473.62012,11473.62012,3117420000.0
2017-04-12,43.462799,47.231998,43.110001000000004,46.2873,46.2873,88045696.0,11460.21973,11462.50977,11405.54981,11423.16992,11423.16992,3196950000.0
2017-04-13,46.3106,50.913799,46.3106,50.219398,50.219398,157200000.0,11390.75,11420.38965,11324.53027,11324.53027,11324.53027,3143890000.0
2017-04-17,48.659698,48.745399,48.0518,48.3046,48.3046,44013300.0,11351.66992,11427.24023,11343.25977,11427.08008,11427.08008,2824710000.0
2017-04-18,48.319,51.030201,48.2971,50.7075,50.7075,78748496.0,11426.83008,11426.83008,11333.74023,11378.58008,11378.58008,3269840000.0
2017-04-19,50.729,50.948002,47.260502,48.305302000000005,48.305302000000005,76281000.0,11401.99023,11416.90039,11327.21973,11342.41992,11342.41992,3519900000.0
2017-04-20,48.132301,49.988997999999995,48.132301,49.672199,49.672199,79600896.0,11375.66016,11449.15039,11366.95996,11426.91016,11426.91016,3647420000.0
2017-04-21,49.643299,49.661701,48.140301,48.2244,48.2244,45048300.0,11419.49023,11427.63965,11372.41016,11389.12988,11389.12988,3503360000.0
2017-04-24,48.866699,50.1814,48.866699,50.031502,50.031502,55580600.0,11515.00977,11546.08984,11512.13965,11531.79004,11531.79004,3690650000.0
2017-04-25,50.0746,50.3036,49.8069,49.891201,49.891201,38264600.0,11573.66992,11619.04004,11571.09961,11603.28027,11603.28027,3995240000.0
2017-04-26,49.909401,53.436797999999996,49.909401,52.720299,52.720299,104884000.0,11594.66992,11653.16992,11590.32031,11592.91016,11592.91016,4105920000.0
2017-04-27,52.805698,62.167702,52.288601,62.167702,62.167702,246775008.0,11601.33008,11601.33008,11545.84961,11578.51953,11578.51953,4098460000.0
2017-04-28,62.226898,70.846497,62.133202000000004,70.159203,70.159203,346545984.0,11579.30957,11579.30957,11531.88965,11536.08008,11536.08008,3718270000.0
2017-05-01,79.321602,82.523903,73.086601,76.29699699999999,76.29699699999999,376841984.0,11550.41016,11569.4502,11525.16016,11536.49023,11536.49023,0.0
2017-05-02,76.653397,79.353302,74.376801,77.263802,77.263802,193772992.0,11554.09961,11562.63965,11529.87012,11551.29981,11551.29981,3813680000.0
2017-05-03,77.253998,80.095299,75.763397,79.71820100000001,79.71820100000001,141922000.0,11527.88965,11537.05957,11493.32031,11529.66016,11529.66016,3893990000.0
2017-05-04,79.720398,97.561897,79.431099,96.9814,96.9814,366847008.0,11544.13965,11546.21973,11490.41992,11534.70996,11534.70996,4362540000.0
2017-05-05,96.734703,103.233002,92.220398,94.398499,94.398499,331928000.0,11554.08008,11615.61035,11552.36035,11615.61035,11615.61035,3540140000.0
2017-05-08,93.747002,95.136902,89.51460300000001,91.42040300000001,91.42040300000001,231344000.0,11607.28027,11612.17969,11571.45996,11595.25977,11595.25977,3429440000.0
2017-05-09,91.227997,93.056702,80.3899,91.162903,91.162903,363433984.0,11602.41992,11604.71973,11547.08008,11567.51953,11567.51953,3653590000.0
2017-05-10,91.1511,92.846901,85.286301,89.524902,89.524902,145602000.0,11571.71973,11599.5,11561.26953,11598.99023,11598.99023,3643530000.0
2017-05-11,89.770699,102.547997,88.475899,89.8797,89.8797,132722000.0,11572.0,11574.4502,11508.16992,11563.59961,11563.59961,3727420000.0
2017-05-12,89.428596,93.1231,88.655403,88.655403,88.655403,145824992.0,11551.36035,11557.82031,11531.12012,11547.04981,11547.04981,3305630000.0
2017-05-15,90.784103,95.43049599999999,86.829201,92.414902,92.414902,170999008.0,11547.44043,11628.24023,11547.44043,11614.23047,11614.23047,3473600000.0
2017-05-16,92.387703,93.555099,89.117599,89.438004,89.438004,152284992.0,11635.0,11642.84961,11594.82031,11606.49023,11606.49023,3420790000.0
2017-05-17,89.250298,91.269203,84.43,89.86039699999999,89.86039699999999,183031008.0,11522.96973,11530.51953,11422.58008,11423.53027,11423.53027,0.0
2017-05-18,89.840401,97.368599,89.840401,96.90630300000001,96.90630300000001,196236992.0,11392.90039,11479.0,11374.63965,11434.05957,11434.05957,4319420000.0
2017-05-19,97.052803,133.561996,97.052803,129.526993,129.526993,626945024.0,11475.00977,11573.20996,11474.51953,11542.69043,11542.69043,3825160000.0
2017-05-22,158.173004,201.746002,152.473999,174.261002,174.261002,1188909952.0,11574.83008,11592.51953,11560.37988,11585.20996,11585.20996,3172830000.0
2017-05-23,170.817993,183.548996,169.932007,181.951996,181.951996,530708992.0,11602.37988,11620.26953,11587.82031,11604.62012,11604.62012,3213570000.0
2017-05-24,182.649002,228.373993,182.44700600000002,190.046005,190.046005,561014016.0,11605.29004,11626.13965,11593.42969,11621.23047,11621.23047,3389900000.0
2017-05-25,189.848999,210.983994,170.507004,174.445999,174.445999,943636992.0,11641.36035,11666.90039,11623.19043,11639.29981,11639.29981,3535390000.0
2017-05-26,175.216995,193.688004,150.278,160.403,160.403,792457984.0,11625.32031,11635.45996,11617.16992,11631.87012,11631.87012,2805040000.0
2017-05-30,195.613007,233.710007,189.292999,231.910995,231.910995,1586669952.0,11607.0,11616.45996,11588.26953,11601.30957,11601.30957,3203160000.0
2017-05-31,231.57800299999997,236.96499599999999,215.56799300000003,230.669006,230.669006,1271600000.0,11610.88965,11613.11035,11554.86035,11598.03027,11598.03027,4516110000.0
2017-06-01,230.886002,236.22099300000002,214.479996,222.238998,222.238998,812924032.0,11616.20996,11699.83008,11603.41016,11699.79004,11699.79004,0.0
2017-06-02,222.285995,229.410995,219.584,223.774994,223.774994,469532000.0,11702.12988,11728.79981,11684.95996,11718.7002,11718.7002,3461680000.0
2017-06-05,245.26199300000002,249.46899399999998,243.048996,248.464005,248.464005,435660000.0,11700.45996,11711.58008,11683.13965,11693.67969,11693.67969,2912600000.0
2017-06-06,248.59899900000002,267.514008,246.839005,264.466003,264.466003,741553024.0,11661.94043,11693.09961,11644.13965,11671.45996,11671.45996,3357840000.0
2017-06-07,264.26001,264.674011,254.039993,258.071014,258.071014,461648992.0,11677.82031,11698.15039,11635.57031,11667.73047,11667.73047,3572300000.0
2017-06-08,257.990997,262.25201400000003,253.975006,261.66598500000003,261.66598500000003,385494016.0,11664.51953,11702.63965,11655.12988,11678.9502,11678.9502,3728860000.0
2017-06-09,261.74899300000004,282.760986,261.74899300000004,281.737,281.737,557985984.0,11678.86035,11754.75,11678.86035,11744.73047,11744.73047,4027340000.0
2017-06-12,341.164001,414.756012,341.164001,401.48999,401.48999,2882650112.0,11749.34961,11774.17969,11715.08984,11746.45996,11746.45996,4027750000.0
2017-06-13,395.68600499999997,411.178009,370.057007,397.536987,397.536987,1717379968.0,11770.08984,11799.19043,11757.75,11796.79004,11796.79004,3275500000.0
2017-06-14,397.588989,399.324005,342.214996,359.053009,359.053009,1272579968.0,11810.87012,11811.5,11750.75,11779.80957,11779.80957,3555590000.0
2017-06-15,358.50698900000003,364.43899500000003,300.700012,361.933014,361.933014,2463450112.0,11703.25,11744.62012,11693.90039,11740.51953,11740.51953,3353050000.0
2017-06-16,361.182007,373.054993,341.416992,370.22699,370.22699,1096280064.0,11745.29981,11772.03027,11716.69043,11772.01953,11772.01953,5284720000.0
2017-06-19,371.864014,377.11499,369.763,370.056,370.056,685171968.0,11801.83008,11836.95996,11800.41992,11833.33984,11833.33984,3264700000.0
2017-06-20,370.326996,377.968994,350.941986,359.005005,359.005005,1020390016.0,11801.2002,11801.2002,11736.87012,11738.9502,11738.9502,3416510000.0
2017-06-21,359.540009,361.342987,319.47900400000003,336.872009,336.872009,1420130048.0,11742.48047,11753.30957,11678.90039,11696.28027,11696.28027,3594820000.0
2017-06-22,337.733002,342.027008,330.622009,336.371002,336.371002,925766976.0,11704.12012,11741.87988,11697.92969,11712.51953,11712.51953,3468210000.0
2017-06-23,336.484985,348.006012,334.98999,341.739014,341.739014,593206976.0,11716.58008,11750.33008,11702.09961,11733.2002,11733.2002,5278330000.0
2017-06-26,302.954987,311.458008,238.649002,272.691986,272.691986,2081810048.0,11761.4502,11793.54004,11741.79004,11758.86035,11758.86035,3238970000.0
2017-06-27,272.691986,293.088013,227.13699300000002,293.088013,293.088013,1973869952.0,11765.79981,11787.59961,11716.91992,11716.91992,11716.91992,3563910000.0
2017-06-28,293.041992,333.10400400000003,276.414001,327.927002,327.927002,2056550016.0,11771.13965,11827.5,11771.13965,11812.79981,11812.79981,3500800000.0
2017-06-29,328.365997,330.708008,297.37298599999997,302.882996,302.882996,1508579968.0,11835.5,11837.59961,11683.30957,11739.98047,11739.98047,3900280000.0
2017-06-30,303.152008,315.17199700000003,288.442993,294.91598500000003,294.91598500000003,1011800000.0,11777.62988,11799.45996,11738.16016,11761.7002,11761.7002,3361590000.0
2017-07-03,288.414001,291.10400400000003,281.175995,282.89801,282.89801,851408000.0,11801.44043,11869.82031,11801.44043,11835.71973,11835.71973,1962290000.0
2017-07-05,273.09899900000005,275.125,261.446991,268.77398700000003,268.77398700000003,790256000.0,11826.25,11829.91992,11772.91992,11809.49023,11809.49023,3367220000.0
2017-07-06,268.858002,278.47601299999997,265.511993,270.549011,270.549011,623080000.0,11766.12988,11771.17969,11694.08008,11702.42969,11702.42969,3364520000.0
2017-07-07,270.350006,273.942993,244.173996,245.99099700000002,245.99099700000002,687251968.0,11713.66016,11757.55957,11698.07031,11752.98047,11752.98047,2901330000.0
2017-07-10,243.011002,243.07099900000003,196.96499599999999,215.356995,215.356995,937219008.0,11744.24023,11776.90039,11733.74023,11751.79004,11751.79004,2999130000.0
2017-07-11,211.524994,220.291,183.391998,197.404007,197.404007,1440950016.0,11748.23047,11759.16992,11684.75,11744.76953,11744.76953,3106750000.0
2017-07-12,197.151993,230.774002,189.58900500000001,230.774002,230.774002,1241190016.0,11794.42969,11846.0,11794.42969,11825.90039,11825.90039,3171620000.0
2017-07-13,231.811996,231.811996,200.065002,209.733002,209.733002,828489024.0,11832.78027,11849.38965,11810.04981,11844.62012,11844.62012,3067670000.0
2017-07-14,209.529007,211.100998,187.37399299999998,199.662003,199.662003,749382016.0,11844.03027,11918.16992,11838.54981,11897.30957,11897.30957,2736640000.0
2017-07-17,159.990997,194.753006,158.044006,193.423996,193.423996,1669500032.0,11894.69043,11910.84961,11882.36035,11890.50977,11890.50977,2793170000.0
2017-07-18,195.026993,267.985992,182.059006,234.391006,234.391006,2709260032.0,11878.76953,11879.96973,11843.82031,11877.41992,11877.41992,2962130000.0
2017-07-19,234.940994,245.65100099999998,191.744995,199.703003,199.703003,2328790016.0,11894.33984,11941.37988,11893.41992,11941.33984,11941.33984,3059760000.0
2017-07-20,205.421997,233.90400699999998,203.216003,227.26499900000002,227.26499900000002,2224999936.0,11956.26953,11963.54981,11928.66992,11944.49023,11944.49023,3182780000.0
2017-07-21,226.061005,235.117996,213.00999500000003,218.30499300000002,218.30499300000002,1006129984.0,11944.5,11944.5,11890.58984,11924.59961,11924.59961,3059570000.0
2017-07-24,226.28500400000001,227.537994,222.45300299999997,224.71099900000002,224.71099900000002,431691008.0,11918.53027,11919.61035,11891.66016,11904.70996,11904.70996,3010240000.0
2017-07-25,224.373001,225.32400499999997,195.845001,206.71000700000002,206.71000700000002,1095760000.0,11973.05957,11985.79981,11952.21973,11965.71973,11965.71973,4108060000.0
2017-07-26,207.085999,210.766998,194.783997,203.953003,203.953003,717692032.0,11983.75,11985.19043,11956.41016,11964.91016,11964.91016,3557020000.0
2017-07-27,204.85600300000002,206.444,201.259995,204.317993,204.317993,393283008.0,11977.88965,11977.88965,11911.79004,11963.23047,11963.23047,3995520000.0
2017-07-28,204.324997,204.897003,192.304001,193.123001,193.123001,562571008.0,11950.59961,11959.86035,11923.16016,11954.69043,11954.69043,3294770000.0
2017-07-31,197.404999,203.871002,193.41099499999999,203.871002,203.871002,569414016.0,11976.20996,11989.53027,11950.58008,11967.66992,11967.66992,3469210000.0
2017-08-01,204.688004,227.744003,204.688004,226.768997,226.768997,1585330048.0,12006.74023,12012.65039,11978.9502,12000.01953,12000.01953,3460860000.0
2017-08-02,227.005997,229.51199300000002,218.117996,219.951996,219.951996,632606016.0,11979.09961,11981.41016,11938.90039,11979.37012,11979.37012,3478580000.0
2017-08-03,220.17999300000002,228.29200699999998,219.888,225.34199500000003,225.34199500000003,557217024.0,11968.48047,11975.41992,11944.19043,11956.51953,11956.51953,3645020000.0
2017-08-04,225.30799900000002,227.621002,222.05700699999997,223.07299799999998,223.07299799999998,539782976.0,11982.03027,11994.9502,11959.99023,11984.88965,11984.88965,3235140000.0
2017-08-07,261.237,271.963013,256.68899500000003,269.179993,269.179993,935726976.0,11983.71973,11987.79004,11969.94043,11987.76953,11987.76953,2931780000.0
2017-08-08,269.100006,298.907013,266.79599,296.76901200000003,296.76901200000003,1502409984.0,11987.76953,12019.84961,11931.70996,11949.96973,11949.96973,3344640000.0
2017-08-09,297.63198900000003,318.716003,276.690002,296.027008,296.027008,2638579968.0,11906.62988,11930.12988,11896.36035,11929.45996,11929.45996,3308060000.0
2017-08-10,296.960999,306.592987,289.925995,295.891998,295.891998,1076819968.0,11889.28027,11889.28027,11770.48047,11771.59961,11771.59961,3621070000.0
2017-08-11,294.494995,309.20901499999997,294.494995,308.864014,308.864014,953576000.0,11754.40039,11791.37988,11753.29981,11763.21973,11763.21973,3159930000.0
2017-08-14,298.031006,306.807007,296.411987,300.096985,300.096985,864390976.0,11820.17969,11879.03027,11820.17969,11856.05957,11856.05957,2822550000.0
2017-08-15,299.951996,300.408997,279.326996,289.817993,289.817993,1051800000.0,11861.17969,11862.48047,11829.9502,11843.48047,11843.48047,2913100000.0
2017-08-16,289.819,303.41299399999997,285.38501,302.266998,302.266998,967643008.0,11868.17969,11891.04004,11857.46973,11868.86035,11868.86035,2953650000.0
2017-08-17,302.804993,311.028015,300.25,301.457001,301.457001,909494016.0,11839.91016,11856.49023,11712.59961,11712.71973,11712.71973,3142620000.0
2017-08-18,301.696991,307.959991,292.49899300000004,295.589996,295.589996,936160000.0,11702.00977,11753.83008,11670.87988,11699.83008,11699.83008,3415680000.0
2017-08-21,300.47601299999997,347.049011,297.23400899999996,321.591003,321.591003,2448969984.0,11700.11035,11726.90039,11678.20996,11719.26953,11719.26953,2788150000.0
